timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T17:12:05,distilbert,abb2d123-f36e-4cc1-91f8-1905dece3b5c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,285.1159092467278,0.00018666609083990137,6.547024728752266e-07,360.0,213.74397678499395,10.0,0.028506768466345964,0.018110389210519884,0.0007918490240660809,0.04740900670093194,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
